tag,dataset,epoch,loss_mean,loss_std,loss_n,grad_norm_mean,grad_norm_std,grad_norm_n,cos_sim_ref_mean,cos_sim_ref_std,cos_sim_ref_n,cos_sim_global_mean,cos_sim_global_std,cos_sim_global_n,update_contrib_mean,update_contrib_std,update_contrib_n,tokens_mean,tokens_std,tokens_n
ratio10,mixed,0,1.693781323152789,1.0257207653058464,14819,4.1118297904020435,6.615969724104895,14819,0.0026601086703427774,0.04999727517967164,14819,0.011969685435472483,0.05648131118258527,13892,0.19496818980596065,0.4774999933955717,14819,80.40245630609353,110.99560051257994,14819
ratio10,mixed,1,1.3833646477746857,0.8884204984545044,14819,4.158089070966329,5.086013167550404,14819,-0.0008274730960958133,0.005541690130727762,14819,0.004070439344841147,0.02460201727160375,13892,0.16741994330652923,0.21480026343092742,14819,80.40245630609353,110.99560051257994,14819
ratio10,mixed,2,1.051338744468659,0.8356452205795593,14819,4.8673730572319585,3.872503931473857,14819,-0.00045956123072265484,0.004118188054517862,14819,0.002826424158890929,0.01894869725851541,13892,0.18793254779475835,0.1495729288137917,14819,80.40245630609353,110.99560051257994,14819
ratio10,mixed,3,0.782679247987224,0.7816371320044943,14819,4.929962060447375,4.032133655608579,14819,-0.0006420790241503403,0.004086346676051081,14819,0.0019571233001822916,0.013822562653019305,13892,0.1903851697072922,0.15539780682078572,14819,80.40245630609353,110.99560051257994,14819
ratio10,mixed,4,0.6276857216767833,0.7458838574165821,14819,4.277811344656972,3.321786375727148,14819,-0.000504837151984851,0.003517193251986873,14819,0.0021094899527452325,0.01115335141875906,13892,0.17577302146353777,0.13593520216473018,14819,80.40245630609353,110.99560051257994,14819
ratio10,near_duplicate,0,1.658851125235177,0.9157184710184095,14611,3.8520872205538286,4.749562334932888,14611,0.0026037395936998517,0.05006122879102161,14611,0.010914454699719554,0.05050771037116204,13697,0.2158785275819779,0.4299150113948578,14611,80.70248442953938,109.73869645189285,14611
ratio10,near_duplicate,1,1.37108550096428,0.8312496628750021,14611,4.319648231821339,6.33491159662703,14611,-0.0007031320700067054,0.005209081092389516,14611,0.004683575531804344,0.05391517964992646,13697,0.1438274416534057,0.2418985406517834,14611,80.70248442953938,109.73869645189285,14611
ratio10,near_duplicate,2,1.0533796383865672,0.7899031911651955,14611,4.8681182372652,4.31512883186886,14611,-0.00041500948353617923,0.0038861633455668436,14611,0.002884724357292853,0.020793286266171995,13697,0.1711135548005123,0.15241064126011347,14611,80.70248442953938,109.73869645189285,14611
ratio10,near_duplicate,3,0.7903240846721518,0.7449028301282891,14611,4.942923211983752,4.108802974130796,14611,-0.0005010031676578009,0.003649625931271534,14611,0.0017185216562040175,0.014498376707643711,13697,0.1805698486747804,0.1497203026698785,14611,80.70248442953938,109.73869645189285,14611
ratio10,near_duplicate,4,0.6356368595960704,0.7155560799208005,14611,4.305293937040646,3.6030966719652904,14611,-0.00043232708692721134,0.0034095303021177354,14611,0.0018112153508216093,0.013003864326256696,13697,0.1695895709554327,0.14129756910659041,14611,80.70248442953938,109.73869645189285,14611
ratio10,template,0,1.485522344275385,0.9623528714697056,14611,3.87220148184591,5.217451432405126,14611,0.0018299229690116354,0.04982920345055067,14611,0.010754041694723335,0.05687887908205873,13697,0.19831070926879532,0.448379674620882,14611,74.1125864075012,107.0811598637495,14611
ratio10,template,1,1.209734392503099,0.8456388059692242,14611,3.839969367871559,3.3835601926889876,14611,-0.0010302045919605158,0.006173786584775596,14611,0.003028415155238999,0.027339875783132468,13697,0.1812577931151419,0.16097943742413046,14611,74.1125864075012,107.0811598637495,14611
ratio10,template,2,0.9302665605362953,0.7846973731781858,14611,4.715888047555671,7.68972508685751,14611,-0.0006661370302702937,0.004434027788708695,14611,0.0027780365695243207,0.022622833282359648,13697,0.1798539997107063,0.30200529500759915,14611,74.1125864075012,107.0811598637495,14611
ratio10,template,3,0.6948153549942405,0.7217982684375234,14611,4.520699705773298,5.094158547218646,14611,-0.0008016556457679894,0.004215511154091195,14611,0.0018096481359062431,0.01670989919559239,13697,0.146304124928706,0.16171698716849373,14611,74.1125864075012,107.0811598637495,14611
ratio10,template,4,0.5547388223404087,0.6800887412833578,14611,3.907788318249457,3.3051142594917216,14611,-0.0006554565555328189,0.0036424637979890727,14611,0.0018695197445497789,0.014318139532499016,13697,0.14955630600976152,0.12628171064578783,14611,74.1125864075012,107.0811598637495,14611
ratio10,truncation,0,1.690246554305066,0.9415331820206799,14611,4.2148052462750245,4.842150117103523,14611,0.0017146055485590293,0.05032609171757422,14611,0.012852474269133846,0.05590673783987861,13697,0.22774851275380067,0.4272363397351035,14611,76.95537608651016,107.16066954282094,14611
ratio10,truncation,1,1.3645152539412428,0.8003920447632379,14611,4.438583117010628,4.1665713276843075,14611,-0.0009910921587587703,0.006165103809558457,14611,0.0039013022961866192,0.02800163022712502,13697,0.19639784305161045,0.18911968559696207,14611,76.95537608651016,107.16066954282094,14611
ratio10,truncation,2,1.0349253521376833,0.767195687009263,14611,5.089034021321442,4.284980414659029,14611,-0.0006471297370229175,0.004765673563202099,14611,0.003212343223665389,0.02038719129582233,13697,0.20428309843875625,0.17253731340438305,14611,76.95537608651016,107.16066954282094,14611
ratio10,truncation,3,0.7717729468236605,0.7255473293743376,14611,5.01041473702314,4.2290808206947865,14611,-0.0008603077680311996,0.004582496040355253,14611,0.002115809542862923,0.014090162630930768,13697,0.19412049129074016,0.1633456163382041,14611,76.95537608651016,107.16066954282094,14611
ratio10,truncation,4,0.6177701510337893,0.6952947616244662,14611,4.380724782142828,3.675378546794731,14611,-0.0005937096430087372,0.003883870174263221,14611,0.0018738418122649656,0.011920365408341353,13697,0.17458613285833216,0.14557698193426194,14611,76.95537608651016,107.16066954282094,14611
ratio10,unrelated,0,1.7153153474343608,0.9651870965270439,14611,4.331651676402091,6.330071352042118,14611,0.0022522274850542232,0.049124160996953506,14611,0.012961020389264064,0.06280633307128093,13697,0.21689008338270815,0.4668758935154447,14611,80.95339128054206,110.88453807613317,14611
ratio10,unrelated,1,1.3744850823182395,0.8090843905507914,14611,4.459193015590879,5.3660430329069655,14611,-0.0007901122256034902,0.0050471646166209225,14611,0.003686484773885382,0.02669139468867757,13697,0.16317882252184204,0.17750754126475796,14611,80.95339128054206,110.88453807613317,14611
ratio10,unrelated,2,1.015026273975427,0.7511849298321053,14611,5.127281721713546,4.2311488375116655,14611,-0.000457408249192326,0.003965414217580935,14611,0.002565181601384804,0.0189670079419556,13697,0.19490677386146368,0.16067241470114327,14611,80.95339128054206,110.88453807613317,14611
ratio10,unrelated,3,0.7321435348624606,0.7040212927894606,14611,5.007421572088518,4.085000381915583,14611,-0.0006026799225597774,0.003825573922764282,14611,0.0017495733118413296,0.012875230557538685,13697,0.1892397028441763,0.15399633735871493,14611,80.95339128054206,110.88453807613317,14611
ratio10,unrelated,4,0.572658359986195,0.6674237082666461,14611,4.337867606361589,3.5015657975476944,14611,-0.0004623891960768691,0.0033630623579898222,14611,0.0018570555469279609,0.012384244058296318,13697,0.17375131307355973,0.1392827771152488,14611,80.95339128054206,110.88453807613317,14611
