tag,dataset,epoch,loss_mean,loss_std,loss_n,grad_norm_mean,grad_norm_std,grad_norm_n,cos_sim_ref_mean,cos_sim_ref_std,cos_sim_ref_n,cos_sim_global_mean,cos_sim_global_std,cos_sim_global_n,update_contrib_mean,update_contrib_std,update_contrib_n,tokens_mean,tokens_std,tokens_n
extra10,clean,0,1.366207010595411,0.9130890536960359,14611,3.5132345406004695,6.043744819729275,14611,0.0018392319597616527,0.050564895805641365,14611,0.01142103870497074,0.05563761314211225,13697,0.1787864502224598,0.4976307411247897,14611,80.64608856341113,109.68711425600495,14611
extra10,clean,1,1.1269205870520753,0.8284949968668962,14611,3.4797850442318494,3.2089524473439663,14611,-0.0006656447865673799,0.006179079445556399,14611,0.003741298604021092,0.0258264981632691,13697,0.1671371388824608,0.15201093267706142,14611,80.64608856341113,109.68711425600495,14611
extra10,clean,2,0.8614229980638896,0.7650552484011539,14611,4.070069375984132,3.524815766106131,14611,-0.00041034720178092946,0.004620239412104812,14611,0.002290562941936591,0.020232795086535964,13697,0.19400606970492917,0.16881266165840364,14611,80.64608856341113,109.68711425600495,14611
extra10,clean,3,0.6423715208655808,0.6977908099077236,14611,4.094784063684906,3.6315690409582997,14611,-0.000557305148476625,0.004389378825044791,14611,0.001801875562211475,0.015941824270538692,13697,0.18856431334387067,0.1677475228313076,14611,80.64608856341113,109.68711425600495,14611
extra10,clean,4,0.5138228697535507,0.6541535738600973,14611,3.643752426746673,3.7334851984864588,14611,-0.000410876097370431,0.004035436083177837,14611,0.0017627297692174436,0.012781034087831057,13697,0.17060700741260845,0.17603764221869528,14611,80.64608856341113,109.68711425600495,14611
extra10,mixed,0,1.4537729636794334,1.0620851267450175,14819,3.6724296520593334,6.123824924847131,14819,0.0013925922866514714,0.04796014474353568,14819,0.012347689117859682,0.05614706113664732,13892,0.18623622772068837,0.453766303073555,14819,80.12902355084688,110.56889214439975,14819
extra10,mixed,1,1.1842424438455341,0.9258886626963455,14819,3.626838740383769,3.389575926599681,14819,-0.0008123408225508252,0.005990843196595574,14819,0.004581563718140106,0.027770371581948127,13892,0.16593394165850783,0.1566876583187331,14819,80.12902355084688,110.56889214439975,14819
extra10,mixed,2,0.896840927080548,0.8414013185621335,14819,4.298307386867087,3.954011601194422,14819,-0.0004886265413338439,0.0043842637467416835,14819,0.0031383634226348823,0.018141748756764983,13892,0.1966698825704211,0.18101264642426942,14819,80.12902355084688,110.56889214439975,14819
extra10,mixed,3,0.6685206235479229,0.7651931412034944,14819,4.360552988524049,4.134907059491459,14819,-0.0007791963351000178,0.004140915221589187,14819,0.002225853388925178,0.013786319361089414,13892,0.18537637901903598,0.1763316567480176,14819,80.12902355084688,110.56889214439975,14819
extra10,mixed,4,0.5368803396511388,0.7139127089103491,14819,3.8849822141766315,3.336318641262611,14819,-0.0002675539414897995,0.0034259267247226375,14819,0.0030702400104623273,0.014873451328717693,13892,0.17216003624813997,0.147867473925508,14819,80.12902355084688,110.56889214439975,14819
extra10,near_duplicate,0,1.4190887145879003,0.9422250297312471,14611,3.5720716778325476,5.270897487788801,14611,0.0017574145385887494,0.05068290736029191,14611,0.011491546893803098,0.05549787058681272,13697,0.19487062979723224,0.46868339192899605,14611,80.70501676818836,109.75167497104925,14611
extra10,near_duplicate,1,1.1720236740945906,0.8537281203721493,14611,3.5128095016774803,3.178249834365051,14611,-0.0007966084809822704,0.006309954045131293,14611,0.0033573756119400157,0.023921944549756474,13697,0.17631692152392697,0.16102916164859152,14611,80.70501676818836,109.75167497104925,14611
