tag,dataset,epoch,loss_mean,loss_std,loss_n,grad_norm_mean,grad_norm_std,grad_norm_n,cos_sim_ref_mean,cos_sim_ref_std,cos_sim_ref_n,cos_sim_global_mean,cos_sim_global_std,cos_sim_global_n,update_contrib_mean,update_contrib_std,update_contrib_n,tokens_mean,tokens_std,tokens_n
dolly-ratio5,clean,0,1.6094673363517298,0.8903874067738057,14611,3.8807809823355477,5.20564100351493,14611,0.0027140652668494083,0.050075310799815156,14611,0.011241648568310973,0.05012439205565681,13697,0.20867788474433158,0.44252878728707234,14611,80.64608856341113,109.68711425600495,14611
dolly-ratio5,clean,1,1.3259394778958773,0.8036859340796775,14611,4.027487319577995,3.632444918739344,14611,-0.0006875968446966947,0.005379029238114174,14611,0.0032138052325109585,0.02392570517880034,13697,0.19135091584929056,0.1705219655645857,14611,80.64608856341113,109.68711425600495,14611
dolly-ratio5,clean,2,1.0270348676018937,0.8153719500243953,14611,4.7865298680163555,4.338957762267905,14611,-0.00043468450007910856,0.0040883268735236716,14611,0.002519175255036987,0.022757418230058224,13697,0.20276108597851988,0.1823584000426609,14611,80.64608856341113,109.68711425600495,14611
dolly-ratio5,clean,3,0.7648248587484867,0.7219563172667551,14611,4.804890183067299,4.12058272371324,14611,-0.000604377966614285,0.00392932760441621,14611,0.0016380200336765594,0.01768320440560265,13697,0.19420422760895045,0.16645095135730337,14611,80.64608856341113,109.68711425600495,14611
dolly-ratio5,clean,4,0.6139166520465477,0.6923431220775589,14611,4.20042190297641,3.3887973045923774,14611,-0.0003988853990213949,0.00342853674072027,14611,0.0019496482863284382,0.016075612158069033,13697,0.1759228949109841,0.1416050083792377,14611,80.64608856341113,109.68711425600495,14611
dolly-ratio5,duplicate,0,1.5946495587592493,0.8900660899006687,15341,3.8438804566584213,5.1317456369050705,15341,0.002661963312765229,0.04951863543810529,15341,0.011098582882227174,0.05023162454705592,14382,0.20397591386639202,0.4341847428382651,15341,80.40903461312821,109.31855902505511,15341
dolly-ratio5,duplicate,1,1.2945334228907446,0.8059416281268441,15341,4.079779707302211,3.4772881844505363,15341,-0.0007188209890067894,0.005382271170838553,15341,0.003318823415935577,0.022680368196162655,14382,0.19190617895056797,0.16436439724648805,15341,80.40903461312821,109.31855902505511,15341
dolly-ratio5,duplicate,2,0.9728675593476263,0.7645469621198991,15341,4.761419817571126,3.90848506992659,15341,-0.0005466120168177637,0.004187306709000234,15341,0.0023813412496146444,0.017519563595132452,14382,0.20805330426806795,0.17132282552082503,15341,80.40903461312821,109.31855902505511,15341
dolly-ratio5,duplicate,3,0.7077845518217867,0.7104618957395338,15341,4.6488004491507455,3.870310677187644,15341,-0.0006022215122074695,0.003766235023647041,15341,0.001987301664633464,0.014133919726260947,14382,0.19332563204875947,0.16132723968038226,15341,80.40903461312821,109.31855902505511,15341
dolly-ratio5,duplicate,4,0.5564854194812847,0.6700630218106043,15341,4.054504197587312,4.08685374566822,15341,-0.0005805179678125339,0.0034401888364586465,15341,0.002661818943785053,0.013988283374691993,14382,0.16812098792474747,0.16650242868998077,15341,80.40903461312821,109.31855902505511,15341
dolly-ratio5,garbled,0,1.7688194747208428,1.1245185895896503,14611,4.052742066990654,5.311394782759175,14611,0.002721809116083012,0.04967658541984517,14611,0.011242972880651049,0.04998280173285825,13697,0.2155655848771384,0.44294080910637884,14611,84.23954554787488,115.20687507724446,14611
dolly-ratio5,garbled,1,1.4686783727825763,1.0052326031772045,14611,5.0039496908161025,57.667319170822005,14611,-0.0006173443599884758,0.0051941989464864054,14611,0.005041145850833734,0.03368048326121925,13697,0.08481141587642463,1.6252677013939412,14611,84.23954554787488,115.20687507724446,14611
dolly-ratio5,garbled,2,1.1466092104604755,0.9510363742891665,14611,5.071500954155654,4.677165072489557,14611,-0.0003559204555416369,0.003984034599168437,14611,0.0026372450738886407,0.019235872458376567,13697,0.0433948171150766,0.03961895986280427,14611,84.23954554787488,115.20687507724446,14611
dolly-ratio5,garbled,3,0.8764211619794069,0.8978532697513742,14611,5.064062720948187,4.083694204515167,14611,-0.000492875471332853,0.003929823637580459,14611,0.0016041746805839485,0.015143391724149255,13697,0.0654255749956295,0.05310567369471917,14611,84.23954554787488,115.20687507724446,14611
dolly-ratio5,garbled,4,0.719447169435962,0.8634189271632766,14611,4.475592335294314,3.503213215706454,14611,-0.00027643307454676,0.0032902964173235957,14611,0.0020580568095828243,0.013190685471133582,13697,0.08546677672654,0.06747242521536322,14611,84.23954554787488,115.20687507724446,14611
dolly-ratio5,keyword,0,1.64412217388695,0.9117571034357754,14611,3.896451823706135,4.841003541828657,14611,0.002520864583561177,0.05041768788930747,14611,0.011230245609585894,0.050340612866042855,13697,0.2160625720106249,0.4349302759996952,14611,80.61036205598522,109.68606087427574,14611
dolly-ratio5,keyword,1,1.3456381873796344,0.8080943183447366,14611,4.102785519997528,3.6848521859791235,14611,-0.0007265531211537538,0.005413322554404083,14611,0.0033538852462023446,0.022760308612013506,13697,0.19818092103814067,0.17802825223159083,14611,80.61036205598522,109.68606087427574,14611
dolly-ratio5,keyword,2,1.0319470276256817,0.7676403986557533,14611,4.906543297461717,4.3840015923038465,14611,-0.00048171336572920895,0.0041723937828718975,14611,0.0024107914549798626,0.018098511710682157,13697,0.20596324452738168,0.18456103854581837,14611,80.61036205598522,109.68606087427574,14611
dolly-ratio5,keyword,3,0.7719032936426932,0.7235694225141237,14611,4.853895513334299,3.8461664221071943,14611,-0.00065395455481291,0.00406082653267481,14611,0.002011045064543176,0.014229998078386225,13697,0.19425775955283803,0.15435388526463084,14611,80.61036205598522,109.68606087427574,14611
dolly-ratio5,keyword,4,0.6173239097233288,0.693449588227261,14611,4.251107221494234,3.376511478530559,14611,-0.0004962596660415463,0.0036277739999100904,14611,0.001960687865816258,0.012060087511053854,13697,0.17769425049292495,0.14051004348764404,14611,80.61036205598522,109.68606087427574,14611
dolly-ratio5,mixed,0,1.6524425690360285,0.9690151740041172,14715,3.971865252462873,4.9964511687873525,14715,0.002466636306224173,0.04990350284981959,14715,0.010822913570554654,0.050680200378453284,13795,0.22094582337947805,0.43440005904656986,14715,80.4260278627251,110.14310579268377,14715
dolly-ratio5,mixed,1,1.351676583713891,0.8536456972808868,14715,4.459759308853178,16.629680953800204,14715,-0.0007653578309488768,0.005374105412284881,14715,0.0035623357053973337,0.025792712926649343,13795,0.12192153044585731,0.6854806916588144,14715,80.4260278627251,110.14310579268377,14715
dolly-ratio5,mixed,2,1.0324194419499018,0.8031976476246405,14715,4.913336697644945,4.155686854349808,14715,-0.0004369032654856277,0.003920137945906712,14715,0.0025523104660017636,0.017955116342583458,13795,0.11972511223038856,0.10070110107718304,14715,80.4260278627251,110.14310579268377,14715
dolly-ratio5,mixed,3,0.7693799004976053,0.7547660267966634,14715,4.845762214103308,4.258773957617281,14715,-0.0006010553358951071,0.003771009781050739,14715,0.0015597319751268822,0.012784807865868648,13795,0.14635071317923315,0.12782322988143122,14715,80.4260278627251,110.14310579268377,14715
dolly-ratio5,mixed,4,0.6168267573716614,0.7195695524131192,14715,4.246095853139944,3.463397683273888,14715,-0.0004981531041466848,0.003284554475726074,14715,0.0016801861218317684,0.011141850101787832,13795,0.153454033970361,0.12397433098943383,14715,80.4260278627251,110.14310579268377,14715
dolly-ratio5,near_duplicate,0,1.6342044544005456,0.9032806136220806,14611,3.861884395694283,5.047183447610253,14611,0.0025992591261043137,0.050129452611647925,14611,0.011092838484427232,0.050084314748286965,13697,0.21115610326338496,0.43582815289000726,14611,80.67298610635822,109.71649407003935,14611
dolly-ratio5,near_duplicate,1,1.3452565537566294,0.8173582481949234,14611,4.016270248963996,3.303860234887458,14611,-0.0007073912698911052,0.005543886259628108,14611,0.003272870116627584,0.023270048688862923,13697,0.193644694419454,0.16013745924986308,14611,80.67298610635822,109.71649407003935,14611
dolly-ratio5,near_duplicate,2,1.0300588164795141,0.7766996613057919,14611,4.771583105034023,4.101447461303553,14611,-0.0004122882350427698,0.0041222638627422155,14611,0.002325967859638135,0.018997347908016868,13697,0.21043350984067355,0.1817312985638207,14611,80.67298610635822,109.71649407003935,14611
dolly-ratio5,near_duplicate,3,0.7724375029910009,0.7321229784308164,14611,4.844479831699759,4.049136976722212,14611,-0.0005722611830044815,0.004022000590306649,14611,0.0017601042137474895,0.015055495691810064,13697,0.19760721537474477,0.16565409976479878,14611,80.67298610635822,109.71649407003935,14611
dolly-ratio5,near_duplicate,4,0.6201463705395202,0.700500728789543,14611,4.2175687844167244,3.5179743449101593,14611,-0.0004370333681922456,0.003573475259371723,14611,0.0019979088607640643,0.01291909119657222,13697,0.17531972183053135,0.14559046602132428,14611,80.67298610635822,109.71649407003935,14611
dolly-ratio5,template,0,1.5518451676333886,0.9212204023662302,14611,3.8469860417687154,5.456114223526369,14611,0.002298252360107321,0.05009151809429001,14611,0.01041849134266657,0.05135006333011101,13697,0.19962111571376662,0.4457155573055405,14611,77.46526589555815,108.35190820247955,14611
dolly-ratio5,template,1,1.2718335348423326,0.825917136055161,14611,3.957850754785814,3.5421963400782337,14611,-0.0007466311548648394,0.0057731997754535795,14611,0.0033270269156794458,0.02560319118081096,13697,0.1877909163489465,0.16901623968321877,14611,77.46526589555815,108.35190820247955,14611
dolly-ratio5,template,2,0.9760167810085996,0.7733684163102376,14611,4.74675759743026,4.555080715030997,14611,-0.0004455093870520299,0.003975927778514408,14611,0.002813262052998356,0.020481991996131935,13697,0.19857348640390501,0.19294243067455702,14611,77.46526589555815,108.35190820247955,14611
dolly-ratio5,template,3,0.7320586568362204,0.7240821534056708,14611,4.620021498429577,3.928992646033944,14611,-0.0005883407390756731,0.003985464817670416,14611,0.001929216259508148,0.016044908859987238,13697,0.186158843706671,0.15819770360718946,14611,77.46526589555815,108.35190820247955,14611
dolly-ratio5,template,4,0.5888773203386599,0.6895441631166545,14611,4.077144271796209,3.7519748522646417,14611,-0.0003679347828241183,0.0034170400911354287,14611,0.002297263500506434,0.01306971338397077,13697,0.17059489486343302,0.15513081866926906,14611,77.46526589555815,108.35190820247955,14611
dolly-ratio5,truncation,0,1.656720293660381,0.9246868411741836,14611,4.044300835825164,4.7255492242582156,14611,0.002181315859879997,0.05013004162754106,14611,0.012277587425745144,0.05433808582029498,13697,0.22509960705035886,0.4247561919614971,14611,78.8584628019985,108.45170176352926,14611
dolly-ratio5,truncation,1,1.3489899434449164,0.8022512370463465,14611,4.246521885114339,3.668324613624392,14611,-0.0008677707096620829,0.005411560970435678,14611,0.0038415311144944938,0.02651207036980752,13697,0.1997272498129942,0.17288925812739467,14611,78.8584628019985,108.45170176352926,14611
dolly-ratio5,truncation,2,1.028892545521499,0.7653360014153949,14611,4.973914728361319,4.241313800621886,14611,-0.000565390197164473,0.0043267665307519815,14611,0.003288426296189511,0.020745830283982518,13697,0.2103103766398436,0.1794135595962882,14611,78.8584628019985,108.45170176352926,14611
dolly-ratio5,truncation,3,0.7699799480892822,0.7237648109206287,14611,4.903182776357931,4.037498594268054,14611,-0.0007161576721536597,0.00446725205273924,14611,0.0020155376874276716,0.014787121470532278,13697,0.1947330770193636,0.16055199783372812,14611,78.8584628019985,108.45170176352926,14611
