tag,dataset,epoch,loss_mean,loss_std,loss_n,grad_norm_mean,grad_norm_std,grad_norm_n,cos_sim_ref_mean,cos_sim_ref_std,cos_sim_ref_n,cos_sim_global_mean,cos_sim_global_std,cos_sim_global_n,update_contrib_mean,update_contrib_std,update_contrib_n,tokens_mean,tokens_std,tokens_n
ratio05,clean,0,1.366207010595411,0.9130890536960359,14611,3.5132345406004695,6.043744819729275,14611,0.0018392319597616527,0.050564895805641365,14611,0.01142103870497074,0.05563761314211225,13697,0.1787864502224598,0.4976307411247897,14611,80.64608856341113,109.68711425600495,14611
ratio05,clean,1,1.1269205870520753,0.8284949968668962,14611,3.4797850442318494,3.2089524473439663,14611,-0.0006656447865673799,0.006179079445556399,14611,0.003741298604021092,0.0258264981632691,13697,0.1671371388824608,0.15201093267706142,14611,80.64608856341113,109.68711425600495,14611
ratio05,clean,2,0.8614229980638896,0.7650552484011539,14611,4.070069375984132,3.524815766106131,14611,-0.00041034720178092946,0.004620239412104812,14611,0.002290562941936591,0.020232795086535964,13697,0.19400606970492917,0.16881266165840364,14611,80.64608856341113,109.68711425600495,14611
ratio05,clean,3,0.6423715208655808,0.6977908099077236,14611,4.094784063684906,3.6315690409582997,14611,-0.000557305148476625,0.004389378825044791,14611,0.001801875562211475,0.015941824270538692,13697,0.18856431334387067,0.1677475228313076,14611,80.64608856341113,109.68711425600495,14611
ratio05,clean,4,0.5138228697535507,0.6541535738600973,14611,3.643752426746673,3.7334851984864588,14611,-0.000410876097370431,0.004035436083177837,14611,0.0017627297692174436,0.012781034087831057,13697,0.17060700741260845,0.17603764221869528,14611,80.64608856341113,109.68711425600495,14611
ratio05,duplicate,0,1.3584473894606748,0.9104305217652919,15342,3.4576446326597208,5.491273690023736,15342,0.0015922628825371203,0.05022116012859968,15342,0.01107357813051646,0.055295456968952265,14383,0.18032485208478566,0.4753284535260264,15342,81.08375700690914,110.70727969621474,15342
ratio05,duplicate,1,1.1041474797463096,0.8274923421025047,15342,3.506974844917948,3.124393202412167,15342,-0.0008451485224491743,0.006333104031890986,15342,0.003604874084176575,0.024829963209226664,14383,0.1743496025077477,0.15660008296342234,15342,81.08375700690914,110.70727969621474,15342
ratio05,duplicate,2,0.8238371749138994,0.7583322488966445,15342,4.086268056957344,3.5197093854761454,15342,-0.0005237271295197255,0.004601878683418652,15342,0.0025134272899756966,0.01998033319315189,14383,0.19809557748816076,0.1710529156449349,15342,81.08375700690914,110.70727969621474,15342
ratio05,duplicate,3,0.5955228376681218,0.6813509340684063,15342,4.091288470420593,4.42241225372884,15342,-0.0007981021509439104,0.004313259442023803,15342,0.0019355398162698666,0.015310660917753882,14383,0.18826919385074847,0.20247095116969566,15342,81.08375700690914,110.70727969621474,15342
ratio05,duplicate,4,0.46667374389838684,0.631904045134751,15342,3.5191120960275253,3.4768676340721676,15342,-0.0006663367644163503,0.003919230075374315,15342,0.0027441276222851963,0.01425493384848305,14383,0.1563898532431789,0.15385854759954584,15342,81.08375700690914,110.70727969621474,15342
ratio05,garbled,0,1.5258066737899103,1.1518079587544365,14611,3.7354452936700957,4.983742021911031,14611,0.00172772330668988,0.049261295585739474,14611,0.011405736956847773,0.055282098165638366,13697,0.21273006802545993,0.46079989586357173,14611,84.68605844911369,116.84778850121816,14611
ratio05,garbled,1,1.256622652351178,1.0214322823529944,14611,3.5972613127175803,2.9778360568136093,14611,-0.0006641515364804483,0.005988695000693219,14611,0.0034871711461806356,0.02323884558628462,13697,0.18174883071119413,0.1516306823247039,14611,84.68605844911369,116.84778850121816,14611
ratio05,garbled,2,0.9766589595590016,0.94857131343872,14611,4.25170783493052,3.782811239617861,14611,-0.0004369419986599266,0.004525044875976093,14611,0.002325503919807909,0.017840007467896934,13697,0.20380461940085864,0.18100742196509376,14611,84.68605844911369,116.84778850121816,14611
ratio05,garbled,3,0.7459872770579109,0.8742624759934247,14611,4.332410542302532,3.9308507556139403,14611,-0.0005704379842148454,0.004144511198154664,14611,0.0018489009228857794,0.013934438810111738,13697,0.1926261850143694,0.1751103446677154,14611,84.68605844911369,116.84778850121816,14611
ratio05,garbled,4,0.6088194406898132,0.8277725794279384,14611,3.83841233328876,3.334969788887693,14611,-0.0004147793985457825,0.0036597755061064884,14611,0.0018378310745355945,0.012626324720791745,13697,0.1741633268246017,0.15195489730305248,14611,84.68605844911369,116.84778850121816,14611
ratio05,keyword,0,1.4026593844300121,0.9305337804301954,14611,3.613762195130611,5.011686117150025,14611,0.0017464301206002583,0.05013958512795871,14611,0.011644629028598662,0.0546526264956696,13697,0.206639281458509,0.4636079073370646,14611,80.61720621449592,109.6809728870048,14611
ratio05,keyword,1,1.15081385141484,0.8316357883311494,14611,3.589768962102978,3.689472867555935,14611,-0.0007765983304108862,0.006008342914774356,14611,0.0037099000359901773,0.02683642418850195,13697,0.1726968580556284,0.1795004800895127,14611,80.61720621449592,109.6809728870048,14611
ratio05,keyword,2,0.8778373105156453,0.7677994719131951,14611,4.125478230840945,3.5055028150361913,14611,-0.0004637598636852384,0.004587196435591201,14611,0.0023678712249521287,0.020127630487440144,13697,0.19601675279277478,0.16640400339674472,14611,80.61720621449592,109.6809728870048,14611
ratio05,keyword,3,0.6541389887442854,0.701898381702473,14611,4.217530186215518,3.7459222981059987,14611,-0.0005833806004167324,0.004249079894074401,14611,0.0018036439110867251,0.01599724791837961,13697,0.19244967878102157,0.1719152561011035,14611,80.61720621449592,109.6809728870048,14611
ratio05,keyword,4,0.5230576298163255,0.6586424033005515,14611,3.764091338154813,3.2697835643385256,14611,-0.00031648538516271523,0.0035296777357909166,14611,0.002502148632108356,0.014062729074272643,13697,0.17434987757828566,0.15135801873210325,14611,80.61720621449592,109.6809728870048,14611
ratio05,mixed,0,1.4382102033695663,1.0218685697307217,14793,3.6097531888821517,5.822755274320175,14793,0.001657267139338185,0.04927806943150079,14793,0.011313535044170452,0.053376534793632545,13868,0.18592226267031842,0.5057679127446538,14793,81.74427093895761,111.7884460833437,14793
ratio05,mixed,1,1.1762371548299375,0.899280642675064,14793,3.5886884307605262,3.189595574570716,14793,-0.0007091247423725839,0.0060270170926879215,14793,0.003623242051202187,0.025964307321043628,13868,0.17242424919407842,0.15472774494103284,14793,81.74427093895761,111.7884460833437,14793
ratio05,mixed,2,0.894965101912179,0.823971125419422,14793,4.412149623158308,22.676690643028245,14793,-0.0004137294934337376,0.004341258711704637,14793,0.002621748273223386,0.019613704250952217,13868,0.11918731825150587,0.8829227588955103,14793,81.74427093895761,111.7884460833437,14793
ratio05,mixed,3,0.6658526777755828,0.7514240849672845,14793,4.300890270767797,3.90842644916476,14793,-0.0006556917807806179,0.003981093253340941,14793,0.0021901514894996856,0.015298381775818026,13868,0.09075957130264518,0.08319494863766906,14793,81.74427093895761,111.7884460833437,14793
ratio05,mixed,4,0.5333967438201016,0.7030003825787849,14793,3.794627198594265,3.6147124725615276,14793,-0.0004043350080294836,0.0034982591539726893,14793,0.0023289764932400646,0.013577890655739373,13868,0.10996087611283481,0.10278863512500824,14793,81.74427093895761,111.7884460833437,14793
ratio05,unrelated,0,1.4371723492391746,0.97272998101254,14611,3.8206853603934112,6.4750764517915815,14611,0.001664316230779786,0.04971076485838538,14611,0.011524184142977375,0.05870077793065625,13697,0.21271682747030157,0.5019762491068888,14611,80.29381972486483,108.92622060542324,14611
ratio05,unrelated,1,1.193586387554814,0.8992594088832172,14611,5.3071664343356355,26.76352594658687,14611,-0.000722904304135216,0.005420874969888228,14611,0.006569444818242225,0.05403284734555704,13697,0.06677842693734816,0.4598895906495857,14611,80.29381972486483,108.92622060542324,14611
ratio05,unrelated,2,0.8764817942121943,0.7585764831718107,14611,4.309910829311455,3.7621777034393498,14611,-0.0005294095232866732,0.004024062210146554,14611,0.0025469776734866768,0.019951685100640375,13697,0.07249318914154468,0.06495714833400737,14611,80.29381972486483,108.92622060542324,14611
ratio05,unrelated,3,0.6414151585001627,0.6885145449011487,14611,4.364931241594432,3.9032667640971876,14611,-0.0007545165744564386,0.003799593667381512,14611,0.0019335533502930812,0.013966278777962528,13697,0.10340618669918009,0.09343376747049158,14611,80.29381972486483,108.92622060542324,14611
ratio05,unrelated,4,0.5039740374004569,0.6431749098697637,14611,3.7887238231311646,3.286137926125452,14611,-0.0005797941329060595,0.0035150244804714433,14611,0.001844610035525379,0.012080192912769594,13697,0.1200056066605668,0.10401140305045334,14611,80.29381972486483,108.92622060542324,14611
